to	O
familiar	O
material	O
,	O
but	O
his	O
determination	O
to	O
remain	O
true	O
to	O
the	O
original	O
text	O
leads	O
him	O
to	O
adopt	O
a	O
somewhat	O
mannered	O
tone	O
.	O
that	O
ultimately	O
dulls	O
the	O
human	O
tragedy	O
at	O
the	O
story	O
's	O
core	O
.	O

Hard	O
,	O
endearing	O
,	O
caring	O
,	O
warm	O
.	O

I	O
have	O
no	O
problem	O
with	O
``difficult	O
''	O
movies	O
,	O
or	O
movies	O
that	O
ask	O
the	O
audience	O
to	O
meet	O
them	O
halfway	O
and	O
connect	O
the	O
dots	O
instead	O
of	O
having	O
things	O
all	O
spelled	O
out	O
.	O

The	O
way	O
Coppola	B-PER
professes	O
his	O
love	O
for	O
movies	O
--	O
both	O
colorful	O
pop	O
junk	O
and	O
the	O
classics	O
that	O
unequivocally	O
qualify	O
as	O
art	O
--	O
is	O
giddily	O
entertaining	O
.	O

Both	O
the	O
crime	O
story	O
and	O
the	O
love	O
story	O
are	O
unusual	O
.	O

It	O
's	O
never	O
a	O
good	O
sign	O
when	O
a	O
film	O
's	O
star	O
spends	O
the	O
entirety	O
of	O
the	O
film	O
in	O
a	O
coma	O
.	O

A	O
creaky	O
staircase	O
gothic	O
.	O

If	O
there	O
's	O
a	O
way	O
to	O
effectively	O
teach	O
kids	O
about	O
the	O
dangers	O
of	O
drugs	O
,	O
I	O
think	O
it	O
's	O
in	O
projects	O
like	O
the	O
(unfortunately	O
R-rated	O
)	O
Paid	O
.	O

If	O
you	O
're	O
a	O
WWF	B-ORG
fan	O
,	O
or	O
you	O
related	O
to	O
the	O
people	O
who	O
watched	O
the	O
robots	O
getting	O
butchered	O
in	O
A.I.	O
,	O
you	O
'll	O
probably	O
like	O
Rollerball	O
.	O

Norton	B-PER
holds	O
the	O
film	O
together	O
.	O

A	O
breathtaking	O
adventure	O
for	O
all	O
ages	O
,	O
Spirit	B-PER
tells	O
its	O
poignant	O
and	O
uplifting	O
story	O
in	O
a	O
stunning	O
fusion	O
of	O
music	O
and	O
images	O
.	O

It	O
wo	O
n't	O
bust	O
your	O
gut	O
--	O
and	O
it	O
's	O
not	O
intended	O
to	O
--	O
it	O
's	O
merely	O
a	O
blandly	O
cinematic	O
surgical	O
examination	O
of	O
what	O
makes	O
a	O
joke	O
a	O
joke	O
.	O

Largely	O
a	O
for-fans	O
artifact	O
.	O

A	O
movie	O
so	O
bad	O
that	O
it	O
quickly	O
enters	O
the	O
pantheon	O
of	O
wreckage	O
that	O
includes	O
Battlefield	O
Earth	O
and	O
Showgirls	O
.	O

If	O
you	O
're	O
over	O
25,	O
have	O
an	O
IQ	O
over	O
90,	O
and	O
have	O
a	O
driver	O
's	O
license	O
,	O
you	O
should	O
be	O
able	O
to	O
find	O
better	O
entertainment	O
.	O

A	O
solid	O
piece	O
of	O
journalistic	O
work	O
that	O
draws	O
a	O
picture	O
of	O
a	O
man	O
for	O
whom	O
political	O
expedience	O
became	O
a	O
deadly	O
foreign	O
policy	O
.	O

The	O
doofus-on-the-loose	O
banter	O
of	O
Welcome	O
to	O
Collinwood	O
has	O
a	O
cocky	O
,	O
after-hours	O
loopiness	O
to	O
it	O
.	O

It	O
's	O
the	O
funniest	O
American	O
comedy	O
since	O
Graffiti	O
Bridge	O
.	O

Samuel	B-PER
Beckett	I-PER
applied	O
to	O
the	O
Iranian	O
voting	O
process	O
.	O

A	O
strangely	O
compelling	O
and	O
brilliantly	O
acted	O
psychological	O
drama	O
.	O

Often	O
gruelling	O
and	O
heartbreaking	O
to	O
witness	O
,	O
but	O
Seldahl	B-PER
and	O
Wollter	B-PER
's	O
sterling	O
performances	O
raise	O
this	O
far	O
above	O
the	O
level	O
of	O
the	O
usual	O
maudlin	O
disease	O
movie	O
.	O

This	O
enthralling	O
documentary	O
.	O
is	O
at	O
once	O
playful	O
and	O
haunting	O
,	O
an	O
in-depth	O
portrait	O
of	O
an	O
iconoclastic	O
artist	O
who	O
was	O
fundamentally	O
unknowable	O
even	O
to	O
his	O
closest	O
friends	O
.	O

I	O
did	O
n't	O
laugh	O
at	O
the	O
ongoing	O
efforts	O
of	O
Cube	B-PER
,	O
and	O
his	O
skinny	O
buddy	O
Mike	B-PER
Epps	I-PER
,	O
to	O
make	O
like	O
Laurel	B-PER
and	O
Hardy'n	O
the	O
hood	O
.	O

At	O
its	O
best	O
when	O
the	O
guarded	O
,	O
resentful	O
Betty	B-PER
and	O
the	O
manipulative	O
yet	O
needy	O
Margot	B-PER
are	O
front	O
and	O
center	O
.	O

Ford	B-PER
deserves	O
to	O
be	O
remembered	O
at	O
Oscar	O
time	O
for	O
crafting	O
this	O
wonderful	O
portrait	O
of	O
a	O
conflicted	O
soldier	O
.	O

That	O
is	O
essentially	O
what	O
's	O
missing	O
from	O
Blackboards	O
--	O
the	O
sense	O
of	O
something	O
bigger	O
,	O
some	O
ultimate	O
point	O
.	O

It	O
's	O
a	O
bizarre	O
curiosity	O
memorable	O
mainly	O
for	O
the	O
way	O
it	O
fritters	O
away	O
its	O
potentially	O
interesting	O
subject	O
matter	O
via	O
a	O
banal	O
script	O
,	O
unimpressive	O
acting	O
and	O
indifferent	O
direction	O
.	O

While	O
obviously	O
an	O
extremely	O
personal	O
work	O
,	O
it	O
remains	O
inextricably	O
stuck	O
in	O
an	O
emotionally	O
unavailable	O
rut	O
.	O

A	O
dim-witted	O
and	O
lazy	O
spin-off	O
of	O
the	O
Animal	O
Planet	O
documentary	O
series	O
,	O
Crocodile	O
Hunter	O
is	O
entertainment	O
opportunism	O
at	O
its	O
most	O
glaring	O
.	O

The	O
good	O
is	O
very	O
,	O
very	O
good	O
.	O
The	O
rest	O
runs	O
from	O
mildly	O
unimpressive	O
to	O
despairingly	O
awful	O
.	O

Methodical	O
,	O
measured	O
,	O
and	O
gently	O
tedious	O
in	O
its	O
comedy	O
,	O
Secret	O
Ballot	O
is	O
a	O
purposefully	O
reductive	O
movie	O
--	O
which	O
may	O
be	O
why	O
it	O
's	O
so	O
successful	O
at	O
lodging	O
itself	O
in	O
the	O
brain	O
.	O

One	O
of	O
the	O
most	O
exciting	O
action	O
films	O
to	O
come	O
out	O
of	O
China	B-LOC
in	O
recent	O
years	O
.	O

Adam	B-PER
Sandler	I-PER
's	O
Eight	O
Crazy	O
Nights	O
grows	O
on	O
you	O
--	O
like	O
a	O
rash	O
.	O

The	O
film	O
feels	O
formulaic	O
,	O
its	O
plot	O
and	O
pacing	O
typical	O
Hollywood	O
war-movie	O
stuff	O
,	O
while	O
the	O
performances	O
elicit	O
more	O
of	O
a	O
sense	O
of	O
deja	O
vu	O
than	O
awe	O
.	O

...	O
pitiful	O
,	O
slapdash	O
disaster	O
.	O

As	O
it	O
stands	O
,	O
there	O
's	O
some	O
fine	O
sex	O
onscreen	O
,	O
and	O
some	O
tense	O
arguing	O
,	O
but	O
not	O
a	O
whole	O
lot	O
more	O
.	O

It	O
's	O
neither	O
as	O
romantic	O
nor	O
as	O
thrilling	O
as	O
it	O
should	O
be.	O

Returning	O
director	O
Rob	B-PER
Minkoff	I-PER
.	O
and	O
screenwriter	O
Bruce	B-PER
Joel	I-PER
Rubin	I-PER
.	O
have	O
done	O
a	O
fine	O
job	O
of	O
updating	O
White	B-PER
's	O
dry	O
wit	O
to	O
a	O
new	O
age	O
.	O

The	O
Venezuelans	O
say	O
things	O
like	O
``si	O
,	O
pretty	O
much	O
''	O
and	O
``por	O
favor	O
,	O
go	O
home	O
''	O
when	O
talking	O
to	O
Americans	O
.	O

If	O
you	O
already	O
like	O
this	O
sort	O
of	O
thing	O
,	O
this	O
is	O
that	O
sort	O
of	O
thing	O
all	O
over	O
again	O
.	O

An	O
awful	O
movie	O
that	O
will	O
only	O
satisfy	O
the	O
most	O
emotionally	O
malleable	O
of	O
filmgoers	O
.	O

This	O
is	O
an	O
extraordinary	O
film	O
,	O
not	O
least	O
because	O
it	O
is	O
Japanese	O
and	O
yet	O
feels	O
universal	O
.	O

Aptly	O
named	O
,	O
this	O
shimmering	O
,	O
beautifully	O
costumed	O
and	O
filmed	O
production	O
does	O
n't	O
work	O
for	O
me.	O

If	O
Borstal	O
Boy	O
is	O
n't	O
especially	O
realistic	O
,	O
it	O
is	O
an	O
engaging	O
nostalgia	O
piece	O
.	O

Griffiths	B-PER
proves	O
she	O
's	O
that	O
rare	O
luminary	O
who	O
continually	O
raises	O
the	O
standard	O
of	O
her	O
profession	O
.	O

The	O
asylum	O
material	O
is	O
gripping	O
,	O
as	O
are	O
the	O
scenes	O
of	O
Jia	B-PER
with	O
his	O
family	O
.	O

...	O
by	O
the	O
time	O
it	O
's	O
done	O
with	O
us,	O
Mira	B-PER
Nair	I-PER
's	O
new	O
movie	O
has	O
its	O
audience	O
giddy	O
with	O
the	O
delight	O
of	O
discovery	O
,	O
of	O
having	O
been	O
immersed	O
in	O
a	O
foreign	O
culture	O
only	O
to	O
find	O
that	O
human	O
nature	O
is	O
pretty	O
much	O
the	O
same	O
all	O
over	O
.	O

...	O
about	O
as	O
exciting	O
to	O
watch	O
as	O
two	O
last-place	O
basketball	O
teams	O
playing	O
one	O
another	O
on	O
the	O
final	O
day	O
of	O
the	O
season	O
.	O

Girls	O
gone	O
wild	O
and	O
gone	O
civil	O
again	O

To	O
say	O
Analyze	O
That	O
is	O
De	B-PER
Niro	I-PER
's	O
best	O
film	O
since	O
Meet	O
the	O
Parents	O
sums	O
up	O
the	O
sad	O
state	O
of	O
his	O
recent	O
career	O
.	O

Like	O
being	O
trapped	O
inside	O
a	O
huge	O
video	O
game	O
,	O
where	O
exciting	O
,	O
inane	O
images	O
keep	O
popping	O
past	O
your	O
head	O
and	O
the	O
same	O
illogical	O
things	O
keep	O
happening	O
over	O
and	O
over	O
again	O
.	O

`Enigma'	O
is	O
the	O
kind	O
of	O
engaging	O
historical	O
drama	O
that	O
Hollywood	O
appears	O
to	O
have	O
given	O
up	O
on	O
in	O
favor	O
of	O
sentimental	O
war	O
movies	O
in	O
the	O
vein	O
of	O
`We	O
Were	O
Soldiers.'	O

The	O
Rock	O
has	O
a	O
great	O
presence	O
but	O
one	O
battle	O
after	O
another	O
is	O
not	O
the	O
same	O
as	O
one	O
battle	O
followed	O
by	O
killer	O
CGI	O
effects	O
.	O

Visually	O
sumptuous	O
but	O
intellectually	O
stultifying	O
.	O

So	O
young	O
,	O
so	O
smart	O
,	O
such	O
talent	O
,	O
such	O
a	O
wise	O
***	O
.	O

The	O
problem	O
is	O
that	O
for	O
the	O
most	O
part	O
,	O
the	O
film	O
is	O
deadly	O
dull	O
.	O

A	O
thinly	O
veiled	O
look	O
at	O
different	O
aspects	O
of	O
Chinese	O
life	O
clashing	O
with	O
each	O
other	O
.	O

An	O
exhilarating	O
experience	O
.	O

Its	O
vision	O
of	O
that	O
awkward	O
age	O
when	O
sex	O
threatens	O
to	O
overwhelm	O
everything	O
else	O
is	O
acute	O
enough	O
to	O
make	O
everyone	O
who	O
has	O
been	O
there	O
squirm	O
with	O
recognition	O
.	O

Remarkably	O
accessible	O
and	O
affecting	O
.	O

The	O
climactic	O
events	O
are	O
so	O
well	O
realized	O
that	O
you	O
may	O
forget	O
all	O
about	O
the	O
original	O
conflict	O
,	O
just	O
like	O
the	O
movie	O
does	O
.	O

Distinctly	O
sub-par	O
.	O
more	O
likely	O
to	O
drown	O
a	O
viewer	O
in	O
boredom	O
than	O
to	O
send	O
any	O
shivers	O
down	O
his	O
spine	O
.	O

Godard	B-PER
's	O
ode	O
to	O
tackling	O
life	O
's	O
wonderment	O
is	O
a	O
rambling	O
and	O
incoherent	O
manifesto	O
about	O
the	O
vagueness	O
of	O
topical	O
excess	O
.	O
In	O
Praise	O
of	O
Love	O
remains	O
a	O
ponderous	O
and	O
pretentious	O
endeavor	O
that	O
's	O
unfocused	O
and	O
tediously	O
exasperating	O
.	O

Shamelessly	O
resorting	O
to	O
pee-related	O
sight	O
gags	O
that	O
might	O
even	O
cause	O
Tom	B-PER
Green	I-PER
a	O
grimace	O
;	O
still	O
,	O
Myer	B-PER
's	O
energy	O
and	O
the	O
silliness	O
of	O
it	O
all	O
eventually	O
prevail	O
.	O

We	O
never	O
truly	O
come	O
to	O
care	O
about	O
the	O
main	O
characters	O
and	O
whether	O
or	O
not	O
they	O
'll	O
wind	O
up	O
together	O
,	O
and	O
Michele	B-PER
's	O
spiritual	O
quest	O
is	O
neither	O
amusing	O
nor	O
dramatic	O
enough	O
to	O
sustain	O
interest	O
.	O

Most	O
haunting	O
about	O
``Fence	O
''	O
is	O
its	O
conclusion	O
,	O
when	O
we	O
hear	O
the	O
ultimate	O
fate	O
of	O
these	O
girls	O
and	O
realize	O
,	O
much	O
to	O
our	O
dismay	O
,	O
that	O
this	O
really	O
did	O
happen	O
.	O

Bogdanovich	B-PER
taps	O
deep	O
into	O
the	O
Hearst	O
mystique	O
,	O
entertainingly	O
reenacting	O
a	O
historic	O
scandal	O
.	O

Peralta	B-PER
's	O
mythmaking	O
could	O
have	O
used	O
some	O
informed	O
,	O
adult	O
hindsight	O
.	O

``My	O
god	O
,	O
I	O
'm	O
behaving	O
like	O
an	O
idiot!	O
''	O

Devos	B-PER
and	O
Cassel	B-PER
have	O
tremendous	O
chemistry	O
--	O
their	O
sexual	O
and	O
romantic	O
tension	O
,	O
while	O
never	O
really	O
vocalized	O
,	O
is	O
palpable	O
.	O

As	O
a	O
girl-meets-girl	O
romantic	O
comedy	O
,	O
Kissing	O
Jessica	O
Steinis	O
quirky	O
,	O
charming	O
and	O
often	O
hilarious	O
.	O

Gollum	B-PER
's	O
`performance'	O
is	O
incredible	O
!	O

...	O
a	O
haunting	O
vision	O
,	O
with	O
images	O
that	O
seem	O
more	O
like	O
disturbing	O
hallucinations	O
.	O

As	O
a	O
remake	O
,	O
it	O
's	O
a	O
pale	O
imitation	O
.	O

Adults	O
will	O
certainly	O
want	O
to	O
spend	O
their	O
time	O
in	O
the	O
theater	O
thinking	O
up	O
grocery	O
lists	O
and	O
ways	O
to	O
tell	O
their	O
kids	O
how	O
not	O
to	O
act	O
like	O
Pinocchio	B-PER
.	O

Not	O
as	O
distinctive	O
or	O
even	O
as	O
humorous	O
as	O
its	O
needs	O
to	O
be	O
to	O
stand	O
out	O
,	O
but	O
it	O
has	O
clearly	O
been	O
made	O
with	O
affection	O
and	O
care	O
.	O

A	O
generic	O
family	O
comedy	O
unlikely	O
to	O
be	O
appreciated	O
by	O
anyone	O
outside	O
the	O
under-10	O
set	O
.	O

An	O
amalgam	O
of	O
The	O
Fugitive	O
,	O
Blade	O
Runner	O
,	O
and	O
Total	O
Recall	O
,	O
only	O
without	O
much	O
energy	O
or	O
tension	O
.	O

Everything	O
its	O
title	O
implies	O
,	O
a	O
standard-issue	O
crime	O
drama	O
spat	O
out	O
from	O
the	O
Tinseltown	B-LOC
assembly	O
line	O
.	O

This	O
odd	O
,	O
poetic	O
road	O
movie	O
,	O
spiked	O
by	O
jolts	O
of	O
pop	O
music	O
,	O
pretty	O
much	O
takes	O
place	O
in	O
Morton	B-PER
's	O
ever-watchful	O
gaze	O
--	O
and	O
it	O
's	O
a	O
tribute	O
to	O
the	O
actress	O
,	O
and	O
to	O
her	O
inventive	O
director	O
,	O
that	O
the	O
journey	O
is	O
such	O
a	O
mesmerizing	O
one	O
.	O

Co-writer/director	O
Jonathan	B-PER
Parker	I-PER
's	O
attempts	O
to	O
fashion	O
a	O
Brazil-like	O
,	O
hyper-real	O
satire	O
fall	O
dreadfully	O
short	O
.	O

An	O
amateurish	O
,	O
quasi-improvised	O
acting	O
exercise	O
shot	O
on	O
ugly	O
digital	O
video	O
.	O

``The	O
Kid	O
Stays	O
in	O
the	O
Picture	O
''	O
is	O
a	O
great	O
story	O
,	O
terrifically	O
told	O
by	O
the	O
man	O
who	O
wrote	O
it	O
but	O
this	O
Cliff	B-PER
Notes	I-PER
edition	O
is	O
a	O
cheat	O
.	O

A	O
gratingly	O
unfunny	O
groaner	O
littered	O
with	O
zero-dimensional	O
,	O
unlikable	O
characters	O
and	O
hackneyed	O
,	O
threadbare	O
comic	O
setups	O
.	O

While	O
this	O
gentle	O
and	O
affecting	O
melodrama	O
will	O
have	O
luvvies	O
in	O
raptures	O
,	O
it	O
's	O
far	O
too	O
slight	O
and	O
introspective	O
to	O
appeal	O
to	O
anything	O
wider	O
than	O
a	O
niche	O
audience	O
.	O

Griffin	B-PER
&	I-PER
Co.	I-PER
manage	O
to	O
be	O
spectacularly	O
outrageous	O
.	O

A	O
profoundly	O
stupid	O
affair	O
,	O
populating	O
its	O
hackneyed	O
and	O
meanspirited	O
storyline	O
with	O
cardboard	O
characters	O
and	O
performers	O
who	O
value	O
cash	O
above	O
credibility	O
.	O

Warm	O
Water	O
Under	O
a	O
Red	O
Bridge	O
is	O
a	O
quirky	O
and	O
poignant	O
Japanese	O
film	O
that	O
explores	O
the	O
fascinating	O
connections	O
between	O
women	O
,	O
water	O
,	O
nature	O
,	O
and	O
sexuality	O
.	O

It	O
is	O
n't	O
that	O
Stealing	O
Harvard	O
is	O
a	O
horrible	O
movie	O
--	O
if	O
only	O
it	O
were	O
that	O
grand	O
a	O
failure	O
!	O

It	O
just	O
does	O
n't	O
have	O
much	O
else	O
.	O
especially	O
in	O
a	O
moral	O
sense	O
.	O

Those	O
unfamiliar	O
with	O
Mormon	O
traditions	O
may	O
find	O
The	O
Singles	O
Ward	O
occasionally	O
bewildering	O
.	O

Viewed	O
as	O
a	O
comedy	O
,	O
a	O
romance	O
,	O
a	O
fairy	O
tale	O
,	O
or	O
a	O
drama	O
,	O
there	O
's	O
nothing	O
remotely	O
triumphant	O
about	O
this	O
motion	O
picture	O
.	O

But	O
the	O
talented	O
cast	O
alone	O
will	O
keep	O
you	O
watching	O
,	O
as	O
will	O
the	O
fight	O
scenes	O
.	O

It	O
's	O
solid	O
and	O
affecting	O
and	O
exactly	O
as	O
thought-provoking	O
as	O
it	O
should	O
be.	O

Thanks	O
largely	O
to	O
Williams	B-PER
,	O
all	O
the	O
interesting	O
developments	O
are	O
processed	O
in	O
60	O
minutes	O
--	O
the	O
rest	O
is	O
just	O
an	O
overexposed	O
waste	O
of	O
film	O
.	O

Cantet	B-PER
perfectly	O
captures	O
the	O
hotel	O
lobbies	O
,	O
two-lane	O
highways	O
,	O
and	O
roadside	O
cafes	O
that	O
permeate	O
Vincent	B-PER
's	O
days	O

An	O
important	O
movie	O
,	O
a	O
reminder	O
of	O
the	O
power	O
of	O
film	O
to	O
move	O
us	O
and	O
to	O
make	O
us	O
examine	O
our	O
values	O
.	O

Too	O
much	O
of	O
this	O
well-acted	O
but	O
dangerously	O
slow	O
thriller	O
feels	O
like	O
a	O
preamble	O
to	O
a	O
bigger	O
,	O
more	O
complicated	O
story	O
,	O
one	O
that	O
never	O
materializes	O
.	O

A	O
richly	O
imagined	O
and	O
admirably	O
mature	O
work	O
from	O
a	O
gifted	O
director	O
who	O
definitely	O
has	O
something	O
on	O
his	O
mind	O
.	O

The	O
art	O
direction	O
is	O
often	O
exquisite	O
,	O
and	O
the	O
anthropomorphic	O
animal	O
characters	O
are	O
beautifully	O
realized	O
through	O
clever	O
makeup	O
design	O
,	O
leaving	O
one	O
to	O
hope	O
that	O
the	O
eventual	O
DVD	O
release	O
will	O
offer	O
subtitles	O
and	O
the	O
original	O
Italian-language	O
soundtrack	O
.	O

...	O
Jones	B-PER
,	O
despite	O
a	O
definitely	O
distinctive	O
screen	O
presence	O
,	O
just	O
is	O
n't	O
able	O
to	O
muster	O
for	O
a	O
movie	O
that	O
,	O
its	O
title	O
notwithstanding	O
,	O
should	O
have	O
been	O
a	O
lot	O
nastier	O
if	O
it	O
wanted	O
to	O
fully	O
capitalize	O
on	O
its	O
lead	O
's	O
specific	O
gifts	O
.	O

But	O
what	O
's	O
nice	O
is	O
that	O
there	O
's	O
a	O
casual	O
intelligence	O
that	O
permeates	O
the	O
script	O
.	O

Wedding	O
feels	O
a	O
bit	O
anachronistic	O
.	O

An	O
action/thriller	O
of	O
the	O
finest	O
kind	O
,	O
evoking	O
memories	O
of	O
Day	O
of	O
the	O
Jackal	O
,	O
The	O
French	O
Connection	O
,	O
and	O
Heat	O
.	O

This	O
picture	O
is	O
murder	O
by	O
numbers	O
,	O
and	O
as	O
easy	O
to	O
be	O
bored	O
by	O
as	O
your	O
ABC's	O
,	O
despite	O
a	O
few	O
whopping	O
shootouts	O
.	O

Every	O
individual	O
will	O
see	O
the	O
movie	O
through	O
the	O
prism	O
of	O
his	O
or	O
her	O
own	O
beliefs	O
and	O
prejudices	O
,	O
but	O
the	O
one	O
thing	O
most	O
will	O
take	O
away	O
is	O
the	O
sense	O
that	O
peace	O
is	O
possible	O
.	O

Feels	O
slight	O
,	O
as	O
if	O
it	O
were	O
an	O
extended	O
short	O
,	O
albeit	O
one	O
made	O
by	O
the	O
smartest	O
kids	O
in	O
class	O
.	O

The	O
picture	O
does	O
n't	O
know	O
it	O
's	O
a	O
comedy	O
.	O

A	O
classy	O
item	O
by	O
a	O
legend	O
who	O
may	O
have	O
nothing	O
left	O
to	O
prove	O
but	O
still	O
has	O
the	O
chops	O
and	O
drive	O
to	O
show	O
how	O
its	O
done	O
.	O

Starts	O
out	O
mediocre	O
,	O
spirals	O
downward	O
,	O
and	O
thuds	O
to	O
the	O
bottom	O
of	O
the	O
pool	O
with	O
an	O
utterly	O
incompetent	O
conclusion	O
.	O

The	O
sort	O
of	O
movie	O
that	O
gives	O
tastelessness	O
a	O
bad	O
rap	O
.	O

Its	O
engaging	O
simplicity	O
is	O
driven	O
by	O
appealing	O
leads	O
.	O

Fans	O
of	O
the	O
TV	O
series	O
will	O
be	O
disappointed	O
,	O
and	O
everyone	O
else	O
will	O
be	O
slightly	O
bored	O
.	O

It	O
's	O
a	O
head-turner	O
--	O
thoughtfully	O
written	O
,	O
beautifully	O
read	O
and	O
,	O
finally	O
,	O
deeply	O
humanizing	O
.	O

Bray	B-PER
is	O
completely	O
at	O
sea	O
;	O
with	O
nothing	O
but	O
a	O
Savage	O
Garden	O
music	O
video	O
on	O
his	O
resume	O
,	O
he	O
has	O
no	O
clue	O
about	O
making	O
a	O
movie	O
.	O

It	O
's	O
not	O
a	O
particularly	O
good	O
film	O
,	O
but	O
neither	O
is	O
it	O
a	O
monsterous	O
one	O
.	O

Men	O
in	O
Black	O
II	O
achieves	O
ultimate	O
insignificance	O
--	O
it	O
's	O
the	O
sci-fi	O
comedy	O
spectacle	O
as	O
Whiffle-Ball	O
epic	O
.	O

Martyr	B-PER
gets	O
royally	O
screwed	O
and	O
comes	O
back	O
for	O
more	O
.	O

With	O
his	O
interest	O
in	O
race	O
cars	O
,	O
he	O
formed	O
a	O
second	O
company	O
,	O
the	O
Henry	B-ORG
Ford	I-ORG
Company	I-ORG
.	O

During	O
this	O
period	O
,	O
he	O
personally	O
drove	O
his	O
Quadricycle	O
to	O
victory	O
in	O
a	O
race	O
against	O
Alexander	B-PER
Winton	I-PER
,	O
a	O
well-known	O
driver	O
and	O
the	O
heavy	O
favorite	O
on	O
October	O
10,	O
1901	O
.	O

Ford	B-PER
was	O
forced	O
out	O
of	O
the	O
company	O
by	O
the	O
investors	O
,	O
including	O
Henry	B-PER
M.	I-PER
Leland	I-PER
in	O
1902	O
,	O
and	O
the	O
company	O
was	O
reorganized	O
as	O
Cadillac	B-ORG
.	O

In	O
1891	O
,	O
Ford	B-PER
became	O
an	O
engineer	O
with	O
the	O
Edison	B-ORG
Illuminating	I-ORG
Company	I-ORG
,	O
and	O
after	O
his	O
promotion	O
to	O
Chief	O
Engineer	O
in	O
1893	O
,	O
he	O
had	O
enough	O
time	O
and	O
money	O
to	O
devote	O
attention	O
to	O
his	O
personal	O
experiments	O
on	O
internal	O
combustion	O
engines	O
.	O

These	O
experiments	O
culminated	O
in	O
1896	O
with	O
the	O
completion	O
of	O
his	O
own	O
self-propelled	O
vehicle	O
named	O
the	O
Quadricycle	O
,	O
which	O
he	O
test-drove	O
on	O
June	O
4	O
of	O
that	O
year	O
.	O

Ford	B-PER
was	O
born	O
on	O
a	O
prosperous	O
farm	O
in	O
Springwells	B-LOC
Township	I-LOC
(now	O
in	O
the	O
city	O
of	O
Dearborn	B-LOC
,	O
Michigan	B-LOC
)	O
owned	O
by	O
his	O
parents	O
,	O
William	B-PER
Ford	I-PER
(1826-1905	O
)	O
and	O
Mary	B-PER
Litogot	I-PER
(c1839-1876)	O
,	O
immigrants	O
from	O
County	B-LOC
Cork	I-LOC
,	O
Ireland	B-LOC
.	O

In	O
the	O
years	O
between	O
the	O
wars	O
,	O
Henry	B-PER
Ford	I-PER
supported	O
Adolf	B-PER
Hitler	I-PER
's	O
Nazi	B-ORG
regime	I-ORG
.	O

There	O
is	O
also	O
some	O
evidence	O
that	O
Henry	B-PER
Ford	I-PER
gave	O
Adolf	B-PER
Hitler	I-PER
direct	O
financial	O
backing	O
when	O
Hitler	B-PER
was	O
first	O
starting	O
out	O
in	O
politics	O
.	O

This	O
can	O
in	O
part	O
be	O
traced	O
to	O
statements	O
from	O
Kurt	B-PER
Ludecke	I-PER
,	O
Germany	B-LOC
's	O
representative	O
to	O
the	O
U	B-LOC
.	O
in	O
the	O
1920s	O
,	O
and	O
Winifred	B-PER
Wagner	I-PER
,	O
daughter-in-law	O
of	O
Richard	B-PER
Wagner	I-PER
,	O
who	O
said	O
they	O
requested	O
funds	O
from	O
Ford	B-PER
to	O
aid	O
the	O
National	O
Socialist	O
movement	O
in	O
Germany	B-LOC
.	O

Although	O
Ford	B-PER
is	O
often	O
credited	O
with	O
the	O
idea	O
,	O
contemporary	O
sources	O
indicate	O
that	O
the	O
concept	O
and	O
its	O
development	O
came	O
from	O
employees	O
Clarence	B-PER
Avery	I-PER
,	O
Peter	B-PER
E.	I-PER
Martin	I-PER
,	O
Charles	B-PER
E.	I-PER
Sorensen	I-PER
,	O
and	O
C	O
.	O

Henry	B-PER
Ford	I-PER
advocated	O
long-time	O
associate	O
Harry	B-PER
Bennett	I-PER
to	O
take	O
the	O
spot	O
.	O

Edsel	B-PER
's	O
widow	O
Eleanor	B-PER
,	O
who	O
had	O
inherited	O
Edsel	B-PER
's	O
voting	O
stock	O
,	O
wanted	O
her	O
son	O
Henry	B-PER
Ford	I-PER
II	I-PER
to	O
take	O
over	O
the	O
position	O
.	O

In	O
1879	O
,	O
he	O
left	O
home	O
for	O
the	O
nearby	O
city	O
of	O
Detroit	B-LOC
to	O
work	O
as	O
an	O
apprentice	O
machinist	O
,	O
first	O
with	O
James	B-ORG
F.	I-ORG
Flower	I-ORG
&	I-ORG
Bros.	I-ORG
,	O
and	O
later	O
with	O
the	O
Detroit	B-LOC
Dry	B-ORG
Dock	I-ORG
Co.	O

Alexander	B-PER
Rae	I-PER
Baldwin	I-PER
III	I-PER
(born	O
April	O
3,	O
1958	O
,	O
in	O
Massapequa	B-LOC
,	O
Long	B-LOC
Island	I-LOC
,	O
New	B-LOC
York	I-LOC
,	O
USA	B-LOC
)	O
is	O
an	O
American	O
actor	O
who	O
is	O
the	O
oldest	O
and	O
best	O
known	O
of	O
the	O
``Baldwin	O
brothers``	I-PER
,	O
with	O
brothers	B-PER
Daniel	I-PER
,	O
Stephen	B-PER
and	O
William	B-PER
.	O

He	O
is	O
of	O
three	O
quarters	O
Irish	O
and	O
one	O
quarter	O
French	O
descent	O
.	O

Baldwin	B-PER
has	O
appeared	O
in	O
movies	O
such	O
as	O
The	O
Cooler	O
,	O
The	O
Hunt	O
for	O
Red	O
